ID_Aluno,Nome,Mes_Ano,Nota,Presenca,Avaliacao
456,Maria Rocha,2025-09,9.8,1,5
457,Leonardo Ramos,2024-10,4.37,1,1
457,Leonardo Ramos,2024-11,1.17,1,3
457,Leonardo Ramos,2024-12,1.87,0,2
457,Leonardo Ramos,2025-02,7.43,1,2
457,Leonardo Ramos,2025-03,3.59,1,1
457,Leonardo Ramos,2025-04,7.61,0,1
457,Leonardo Ramos,2025-06,3.77,1,4
457,Leonardo Ramos,2025-07,5.94,0,1
457,Leonardo Ramos,2025-08,5.72,0,1
457,Leonardo Ramos,2025-09,4.06,0,1
458,Davi Lucas Nunes,2024-10,8.56,0,4
458,Davi Lucas Nunes,2024-11,7.41,0,2
458,Davi Lucas Nunes,2024-12,4.94,1,5
458,Davi Lucas Nunes,2025-01,9.45,1,5
458,Davi Lucas Nunes,2025-04,3.37,0,5
458,Davi Lucas Nunes,2025-05,10.0,1,2
458,Davi Lucas Nunes,2025-08,8.41,1,2
458,Davi Lucas Nunes,2025-09,1.19,0,2
459,Nicolas da Rocha,2024-10,0.82,0,5
459,Nicolas da Rocha,2024-11,3.18,1,3
459,Nicolas da Rocha,2024-12,1.42,1,2
459,Nicolas da Rocha,2025-01,1.89,1,1
459,Nicolas da Rocha,2025-03,7.63,1,4
459,Nicolas da Rocha,2025-04,4.46,1,5
459,Nicolas da Rocha,2025-05,2.5,1,4
459,Nicolas da Rocha,2025-06,1.48,0,1
459,Nicolas da Rocha,2025-08,8.81,0,2
459,Nicolas da Rocha,2025-09,5.39,0,5
460,João Lucas da Mota,2024-10,1.38,0,5
460,João Lucas da Mota,2024-11,9.22,1,1
460,João Lucas da Mota,2024-12,8.91,0,1
460,João Lucas da Mota,2025-01,5.01,0,4
460,João Lucas da Mota,2025-02,3.25,0,4
460,João Lucas da Mota,2025-03,9.13,0,4
460,João Lucas da Mota,2025-04,9.51,0,3
460,João Lucas da Mota,2025-05,0.17,1,1
460,João Lucas da Mota,2025-06,0.95,0,5
460,João Lucas da Mota,2025-07,1.07,0,4
460,João Lucas da Mota,2025-08,6.28,1,3
460,João Lucas da Mota,2025-09,2.87,1,1
461,Sr. Felipe Fernandes,2024-10,0.61,0,2
461,Sr. Felipe Fernandes,2024-12,0.24,0,2
461,Sr. Felipe Fernandes,2025-01,5.22,1,1
461,Sr. Felipe Fernandes,2025-03,7.46,0,2
461,Sr. Felipe Fernandes,2025-04,1.27,1,1
461,Sr. Felipe Fernandes,2025-05,1.25,1,5
461,Sr. Felipe Fernandes,2025-06,0.12,1,4
461,Sr. Felipe Fernandes,2025-07,2.24,1,3
461,Sr. Felipe Fernandes,2025-08,0.46,1,2
461,Sr. Felipe Fernandes,2025-09,9.78,1,2
462,Ana Sophia da Conceição,2024-10,3.0,0,1
462,Ana Sophia da Conceição,2024-11,3.33,0,3
462,Ana Sophia da Conceição,2024-12,7.44,0,3
462,Ana Sophia da Conceição,2025-01,1.49,0,3
462,Ana Sophia da Conceição,2025-02,4.22,1,4
462,Ana Sophia da Conceição,2025-03,1.63,1,1
462,Ana Sophia da Conceição,2025-04,1.26,1,2
462,Ana Sophia da Conceição,2025-05,9.87,1,4
462,Ana Sophia da Conceição,2025-06,3.87,1,4
462,Ana Sophia da Conceição,2025-07,8.56,1,1
462,Ana Sophia da Conceição,2025-08,6.21,1,4
462,Ana Sophia da Conceição,2025-09,4.42,1,5
463,Natália Almeida,2024-10,4.67,0,2
463,Natália Almeida,2024-11,6.39,1,1
463,Natália Almeida,2025-01,1.09,1,5
463,Natália Almeida,2025-02,9.93,0,2
463,Natália Almeida,2025-03,8.64,0,3
463,Natália Almeida,2025-05,8.79,1,5
463,Natália Almeida,2025-06,1.1,0,3
463,Natália Almeida,2025-07,4.33,1,5
463,Natália Almeida,2025-08,3.56,1,3
463,Natália Almeida,2025-09,1.72,1,3
464,Nathan Dias,2024-10,6.43,0,1
464,Nathan Dias,2024-11,7.1,1,2
464,Nathan Dias,2024-12,0.8,0,4
464,Nathan Dias,2025-01,8.57,1,2
464,Nathan Dias,2025-02,3.37,1,5
464,Nathan Dias,2025-03,5.03,0,1
464,Nathan Dias,2025-04,2.77,1,5
464,Nathan Dias,2025-06,2.6,0,3
464,Nathan Dias,2025-07,8.17,0,2
464,Nathan Dias,2025-09,3.71,0,3
465,Lívia da Mata,2024-11,2.47,0,1
465,Lívia da Mata,2024-12,0.51,1,1
465,Lívia da Mata,2025-01,2.4,0,1
465,Lívia da Mata,2025-02,6.42,1,1
465,Lívia da Mata,2025-03,2.03,0,2
465,Lívia da Mata,2025-04,4.47,0,1
465,Lívia da Mata,2025-06,9.38,0,3
465,Lívia da Mata,2025-07,4.75,0,2
465,Lívia da Mata,2025-08,6.9,0,5
465,Lívia da Mata,2025-09,7.62,1,1
466,Sr. Enzo da Conceição,2024-10,1.05,1,2
466,Sr. Enzo da Conceição,2024-11,9.4,0,5
466,Sr. Enzo da Conceição,2024-12,5.82,1,4
466,Sr. Enzo da Conceição,2025-01,3.29,1,1
466,Sr. Enzo da Conceição,2025-02,0.77,1,3
466,Sr. Enzo da Conceição,2025-03,5.3,0,1
466,Sr. Enzo da Conceição,2025-04,1.66,1,5
466,Sr. Enzo da Conceição,2025-05,4.72,1,5
466,Sr. Enzo da Conceição,2025-06,7.15,1,1
466,Sr. Enzo da Conceição,2025-07,1.06,0,5
466,Sr. Enzo da Conceição,2025-08,1.11,1,2
466,Sr. Enzo da Conceição,2025-09,2.03,1,3
467,Joaquim Pires,2024-10,7.75,0,4
467,Joaquim Pires,2024-11,2.27,1,4
467,Joaquim Pires,2024-12,1.06,0,2
467,Joaquim Pires,2025-01,5.47,1,3
467,Joaquim Pires,2025-02,9.7,0,1
467,Joaquim Pires,2025-03,2.57,1,2
467,Joaquim Pires,2025-04,1.35,1,2
467,Joaquim Pires,2025-05,8.24,1,5
467,Joaquim Pires,2025-07,6.02,1,5
467,Joaquim Pires,2025-08,4.56,1,4
468,Maitê Azevedo,2024-10,6.82,1,1
468,Maitê Azevedo,2024-11,6.9,0,5
468,Maitê Azevedo,2024-12,9.14,1,2
468,Maitê Azevedo,2025-03,4.07,1,2
468,Maitê Azevedo,2025-04,0.04,0,2
468,Maitê Azevedo,2025-05,0.46,1,2
468,Maitê Azevedo,2025-06,2.12,0,5
468,Maitê Azevedo,2025-07,2.22,0,3
468,Maitê Azevedo,2025-08,2.93,0,2
469,João Gabriel Cunha,2024-10,1.07,1,5
469,João Gabriel Cunha,2024-11,0.75,0,3
469,João Gabriel Cunha,2024-12,0.47,0,3
469,João Gabriel Cunha,2025-01,3.77,1,5
469,João Gabriel Cunha,2025-02,6.98,1,2
469,João Gabriel Cunha,2025-03,8.68,1,2
469,João Gabriel Cunha,2025-04,0.91,0,3
469,João Gabriel Cunha,2025-06,7.61,1,4
469,João Gabriel Cunha,2025-07,9.94,1,5
469,João Gabriel Cunha,2025-08,5.85,1,1
469,João Gabriel Cunha,2025-09,2.47,1,3
470,Brenda Melo,2024-10,9.14,0,2
470,Brenda Melo,2024-11,0.76,1,4
470,Brenda Melo,2024-12,0.98,0,5
470,Brenda Melo,2025-01,5.63,0,3
470,Brenda Melo,2025-02,1.55,0,5
470,Brenda Melo,2025-03,2.27,1,1
470,Brenda Melo,2025-04,7.87,1,3
470,Brenda Melo,2025-05,4.23,1,4
470,Brenda Melo,2025-06,3.58,1,1
470,Brenda Melo,2025-08,8.27,1,1
470,Brenda Melo,2025-09,8.06,1,5
471,Isabel da Costa,2024-10,7.53,1,1
471,Isabel da Costa,2024-11,4.87,1,2
471,Isabel da Costa,2024-12,7.76,1,3
471,Isabel da Costa,2025-01,8.41,1,4
471,Isabel da Costa,2025-02,3.83,0,5
471,Isabel da Costa,2025-03,2.6,1,5
471,Isabel da Costa,2025-04,1.48,1,2
471,Isabel da Costa,2025-05,8.34,0,4
471,Isabel da Costa,2025-06,2.51,0,4
471,Isabel da Costa,2025-07,3.77,0,2
471,Isabel da Costa,2025-08,0.68,0,3
471,Isabel da Costa,2025-09,5.48,1,4
472,Gabrielly Novaes,2024-10,1.38,0,2
472,Gabrielly Novaes,2024-11,4.31,1,5
472,Gabrielly Novaes,2025-01,6.94,1,5
472,Gabrielly Novaes,2025-02,5.23,1,5
472,Gabrielly Novaes,2025-03,1.76,1,3
472,Gabrielly Novaes,2025-04,2.6,1,1
472,Gabrielly Novaes,2025-05,9.44,0,4
472,Gabrielly Novaes,2025-06,4.18,0,3
472,Gabrielly Novaes,2025-07,4.49,1,1
472,Gabrielly Novaes,2025-08,6.82,1,4
472,Gabrielly Novaes,2025-09,7.37,1,4
473,João Vitor Monteiro,2024-10,3.44,0,4
473,João Vitor Monteiro,2024-11,5.87,0,2
473,João Vitor Monteiro,2024-12,5.27,0,2
473,João Vitor Monteiro,2025-01,8.6,0,4
473,João Vitor Monteiro,2025-02,1.8,0,2
473,João Vitor Monteiro,2025-03,1.47,0,1
473,João Vitor Monteiro,2025-04,8.36,1,4
473,João Vitor Monteiro,2025-05,1.21,1,1
473,João Vitor Monteiro,2025-06,0.57,1,2
473,João Vitor Monteiro,2025-07,5.43,0,3
473,João Vitor Monteiro,2025-08,5.52,0,1
473,João Vitor Monteiro,2025-09,9.4,1,5
474,Srta. Catarina Barbosa,2024-11,8.06,0,1
474,Srta. Catarina Barbosa,2024-12,7.47,0,1
474,Srta. Catarina Barbosa,2025-01,8.9,0,4
474,Srta. Catarina Barbosa,2025-02,8.29,0,4
474,Srta. Catarina Barbosa,2025-03,8.68,1,4
474,Srta. Catarina Barbosa,2025-04,7.59,0,1
474,Srta. Catarina Barbosa,2025-05,1.94,0,3
474,Srta. Catarina Barbosa,2025-06,9.41,1,5
474,Srta. Catarina Barbosa,2025-07,1.85,1,2
474,Srta. Catarina Barbosa,2025-08,2.8,0,1
474,Srta. Catarina Barbosa,2025-09,4.41,1,4
475,André Almeida,2024-10,2.42,0,5
475,André Almeida,2024-11,5.63,1,3
475,André Almeida,2024-12,1.56,1,5
475,André Almeida,2025-01,8.18,1,1
475,André Almeida,2025-02,2.19,0,2
475,André Almeida,2025-03,1.58,1,2
475,André Almeida,2025-04,0.87,0,4
475,André Almeida,2025-05,6.52,1,5
475,André Almeida,2025-06,0.59,1,4
475,André Almeida,2025-07,6.46,0,4
475,André Almeida,2025-08,5.53,1,3
475,André Almeida,2025-09,5.88,1,5
476,Daniela da Rosa,2024-10,5.86,0,4
476,Daniela da Rosa,2024-11,5.06,1,3
476,Daniela da Rosa,2024-12,4.19,1,3
476,Daniela da Rosa,2025-01,8.46,0,2
476,Daniela da Rosa,2025-04,1.03,0,5
476,Daniela da Rosa,2025-06,0.78,1,3
476,Daniela da Rosa,2025-07,2.38,0,3
476,Daniela da Rosa,2025-08,5.72,0,5
476,Daniela da Rosa,2025-09,8.99,1,2
477,Luigi Jesus,2024-10,1.73,0,2
477,Luigi Jesus,2024-11,0.41,1,3
477,Luigi Jesus,2024-12,9.73,0,5
477,Luigi Jesus,2025-01,2.26,1,3
477,Luigi Jesus,2025-02,7.18,0,2
477,Luigi Jesus,2025-03,5.81,1,2
477,Luigi Jesus,2025-04,7.55,0,2
477,Luigi Jesus,2025-05,2.95,0,4
477,Luigi Jesus,2025-06,5.92,0,1
477,Luigi Jesus,2025-07,0.27,0,1
477,Luigi Jesus,2025-08,9.66,1,3
478,Kamilly Cunha,2024-10,0.58,1,5
478,Kamilly Cunha,2024-11,9.08,0,1
478,Kamilly Cunha,2024-12,2.43,1,4
478,Kamilly Cunha,2025-01,4.81,1,5
478,Kamilly Cunha,2025-02,1.6,0,4
478,Kamilly Cunha,2025-03,7.75,1,1
478,Kamilly Cunha,2025-04,9.02,1,5
478,Kamilly Cunha,2025-05,0.98,0,2
478,Kamilly Cunha,2025-06,0.76,0,1
478,Kamilly Cunha,2025-07,2.32,1,2
478,Kamilly Cunha,2025-08,8.55,1,4
478,Kamilly Cunha,2025-09,6.68,1,3
479,Levi das Neves,2024-10,8.97,0,1
479,Levi das Neves,2024-11,4.26,1,2
479,Levi das Neves,2025-01,1.58,1,3
479,Levi das Neves,2025-02,2.7,0,2
479,Levi das Neves,2025-03,0.63,0,3
479,Levi das Neves,2025-04,3.18,1,2
479,Levi das Neves,2025-05,1.4,0,3
479,Levi das Neves,2025-06,8.41,1,4
479,Levi das Neves,2025-07,4.61,0,3
479,Levi das Neves,2025-08,9.74,1,3
479,Levi das Neves,2025-09,1.53,0,5
480,João Felipe Pereira,2024-10,7.08,1,3
480,João Felipe Pereira,2024-11,5.4,0,5
480,João Felipe Pereira,2024-12,9.28,0,3
480,João Felipe Pereira,2025-01,4.83,0,4
480,João Felipe Pereira,2025-02,3.82,0,2
480,João Felipe Pereira,2025-03,7.58,1,3
480,João Felipe Pereira,2025-05,9.43,0,3
480,João Felipe Pereira,2025-06,5.43,1,4
480,João Felipe Pereira,2025-07,8.83,1,5
480,João Felipe Pereira,2025-08,3.59,0,5
480,João Felipe Pereira,2025-09,7.75,1,4
481,Ana Luiza Aragão,2024-10,7.89,0,5
481,Ana Luiza Aragão,2024-11,4.82,0,3
481,Ana Luiza Aragão,2024-12,2.17,1,3
481,Ana Luiza Aragão,2025-02,1.69,0,2
481,Ana Luiza Aragão,2025-03,3.5,0,5
481,Ana Luiza Aragão,2025-04,7.29,1,2
481,Ana Luiza Aragão,2025-05,9.89,1,2
481,Ana Luiza Aragão,2025-06,1.89,1,2
481,Ana Luiza Aragão,2025-07,0.91,0,2
481,Ana Luiza Aragão,2025-08,2.74,1,5
481,Ana Luiza Aragão,2025-09,5.94,0,5
482,Bianca Ferreira,2024-10,4.18,0,4
482,Bianca Ferreira,2024-12,0.0,1,1
482,Bianca Ferreira,2025-01,3.61,0,2
482,Bianca Ferreira,2025-03,6.47,0,2
482,Bianca Ferreira,2025-04,0.5,0,5
482,Bianca Ferreira,2025-05,3.71,0,5
482,Bianca Ferreira,2025-06,1.34,1,4
482,Bianca Ferreira,2025-08,2.22,0,1
482,Bianca Ferreira,2025-09,0.21,0,4
483,Matheus Castro,2024-10,0.37,1,3
483,Matheus Castro,2024-11,9.23,1,1
483,Matheus Castro,2024-12,4.36,0,4
483,Matheus Castro,2025-01,7.09,1,1
483,Matheus Castro,2025-03,4.63,0,3
483,Matheus Castro,2025-04,4.45,1,2
483,Matheus Castro,2025-05,6.73,0,2
483,Matheus Castro,2025-06,1.15,1,3
483,Matheus Castro,2025-07,9.65,1,2
483,Matheus Castro,2025-08,7.15,1,3
483,Matheus Castro,2025-09,8.17,0,2
484,Dr. Renan Cavalcanti,2024-10,4.64,1,5
484,Dr. Renan Cavalcanti,2024-11,9.51,0,4
484,Dr. Renan Cavalcanti,2024-12,2.08,1,5
484,Dr. Renan Cavalcanti,2025-01,6.24,0,3
484,Dr. Renan Cavalcanti,2025-02,8.09,1,3
484,Dr. Renan Cavalcanti,2025-03,1.0,1,1
484,Dr. Renan Cavalcanti,2025-04,8.36,1,5
484,Dr. Renan Cavalcanti,2025-05,1.89,1,2
484,Dr. Renan Cavalcanti,2025-07,5.6,1,3
484,Dr. Renan Cavalcanti,2025-08,2.67,1,2
484,Dr. Renan Cavalcanti,2025-09,3.45,1,2
485,Mariana da Mata,2024-10,3.89,1,4
485,Mariana da Mata,2024-11,9.97,0,3
485,Mariana da Mata,2024-12,7.73,1,2
485,Mariana da Mata,2025-01,7.61,1,5
485,Mariana da Mata,2025-02,2.81,1,2
485,Mariana da Mata,2025-03,4.34,1,1
485,Mariana da Mata,2025-04,9.79,0,5
485,Mariana da Mata,2025-05,5.01,1,3
485,Mariana da Mata,2025-06,9.44,0,1
485,Mariana da Mata,2025-07,2.79,1,5
485,Mariana da Mata,2025-08,8.35,0,5
485,Mariana da Mata,2025-09,4.77,0,3
486,Srta. Juliana Cunha,2024-10,0.5,1,4
486,Srta. Juliana Cunha,2024-11,2.94,1,5
486,Srta. Juliana Cunha,2024-12,5.23,1,2
486,Srta. Juliana Cunha,2025-01,3.96,1,1
486,Srta. Juliana Cunha,2025-02,4.51,1,4
486,Srta. Juliana Cunha,2025-03,4.14,1,2
486,Srta. Juliana Cunha,2025-04,3.88,0,4
486,Srta. Juliana Cunha,2025-05,8.09,0,3
486,Srta. Juliana Cunha,2025-06,8.82,0,5
486,Srta. Juliana Cunha,2025-07,5.18,0,1
486,Srta. Juliana Cunha,2025-08,4.75,0,5
486,Srta. Juliana Cunha,2025-09,0.11,1,3
487,Dra. Rafaela Ribeiro,2024-11,8.41,1,1
487,Dra. Rafaela Ribeiro,2024-12,2.36,1,4
487,Dra. Rafaela Ribeiro,2025-02,2.28,0,4
487,Dra. Rafaela Ribeiro,2025-03,4.25,0,2
487,Dra. Rafaela Ribeiro,2025-05,4.4,0,1
487,Dra. Rafaela Ribeiro,2025-06,4.71,0,5
487,Dra. Rafaela Ribeiro,2025-07,1.83,0,4
487,Dra. Rafaela Ribeiro,2025-08,8.58,1,1
487,Dra. Rafaela Ribeiro,2025-09,7.71,1,5
488,Luana Gonçalves,2024-10,4.31,0,5
488,Luana Gonçalves,2024-11,6.76,0,4
488,Luana Gonçalves,2024-12,2.05,1,2
488,Luana Gonçalves,2025-01,8.13,1,4
488,Luana Gonçalves,2025-03,7.99,1,1
488,Luana Gonçalves,2025-04,6.37,0,2
488,Luana Gonçalves,2025-05,6.94,0,3
488,Luana Gonçalves,2025-06,5.61,0,5
488,Luana Gonçalves,2025-07,6.83,1,1
488,Luana Gonçalves,2025-08,2.06,0,1
488,Luana Gonçalves,2025-09,1.63,0,4
489,Luiza Cavalcanti,2024-10,8.1,0,5
489,Luiza Cavalcanti,2024-11,0.8,0,4
489,Luiza Cavalcanti,2024-12,1.54,1,2
489,Luiza Cavalcanti,2025-01,2.33,0,4
489,Luiza Cavalcanti,2025-02,9.22,1,3
489,Luiza Cavalcanti,2025-03,1.72,1,2
489,Luiza Cavalcanti,2025-05,5.91,0,1
489,Luiza Cavalcanti,2025-06,2.37,1,3
489,Luiza Cavalcanti,2025-07,6.4,0,1
489,Luiza Cavalcanti,2025-08,7.75,1,4
490,Daniela Campos,2024-10,1.8,1,5
490,Daniela Campos,2024-11,0.02,1,5
490,Daniela Campos,2024-12,9.59,1,2
490,Daniela Campos,2025-01,5.13,1,2
490,Daniela Campos,2025-02,6.97,0,4
490,Daniela Campos,2025-03,1.12,1,5
490,Daniela Campos,2025-04,0.06,1,3
490,Daniela Campos,2025-05,6.78,1,5
490,Daniela Campos,2025-06,7.56,0,1
490,Daniela Campos,2025-07,8.51,0,5
491,Marcelo Santos,2024-10,7.75,0,4
491,Marcelo Santos,2024-12,1.56,1,1
491,Marcelo Santos,2025-01,0.48,0,5
491,Marcelo Santos,2025-02,0.31,0,4
491,Marcelo Santos,2025-03,1.5,0,5
491,Marcelo Santos,2025-04,5.5,1,3
491,Marcelo Santos,2025-05,3.26,0,1
491,Marcelo Santos,2025-06,5.16,1,5
491,Marcelo Santos,2025-07,6.47,1,1
491,Marcelo Santos,2025-09,4.23,0,5
492,Caroline da Rosa,2024-10,3.85,0,2
492,Caroline da Rosa,2024-11,4.06,0,1
492,Caroline da Rosa,2024-12,5.3,0,2
492,Caroline da Rosa,2025-01,4.56,0,4
492,Caroline da Rosa,2025-02,9.01,1,3
492,Caroline da Rosa,2025-03,3.26,1,2
492,Caroline da Rosa,2025-04,3.34,1,1
492,Caroline da Rosa,2025-07,8.11,0,3
492,Caroline da Rosa,2025-08,8.77,0,4
492,Caroline da Rosa,2025-09,5.86,0,2
493,Dr. Pedro Henrique Nunes,2024-10,2.49,0,5
493,Dr. Pedro Henrique Nunes,2024-11,5.7,1,1
493,Dr. Pedro Henrique Nunes,2024-12,3.77,1,1
493,Dr. Pedro Henrique Nunes,2025-01,7.54,0,4
493,Dr. Pedro Henrique Nunes,2025-02,8.44,1,1
493,Dr. Pedro Henrique Nunes,2025-03,2.22,1,3
493,Dr. Pedro Henrique Nunes,2025-04,0.79,1,3
493,Dr. Pedro Henrique Nunes,2025-05,2.78,0,2
493,Dr. Pedro Henrique Nunes,2025-06,8.27,1,5
493,Dr. Pedro Henrique Nunes,2025-07,1.19,1,4
493,Dr. Pedro Henrique Nunes,2025-08,3.69,1,4
493,Dr. Pedro Henrique Nunes,2025-09,1.98,0,2
494,Emanuelly da Cruz,2024-10,3.81,1,5
494,Emanuelly da Cruz,2024-11,9.7,1,3
494,Emanuelly da Cruz,2024-12,1.29,1,5
494,Emanuelly da Cruz,2025-01,9.68,0,2
494,Emanuelly da Cruz,2025-02,9.51,0,5
494,Emanuelly da Cruz,2025-03,1.85,1,5
494,Emanuelly da Cruz,2025-04,0.11,1,4
494,Emanuelly da Cruz,2025-06,9.31,1,2
494,Emanuelly da Cruz,2025-07,3.45,0,5
494,Emanuelly da Cruz,2025-08,6.03,0,2
494,Emanuelly da Cruz,2025-09,5.53,1,4
495,Miguel Carvalho,2024-10,4.64,1,4
495,Miguel Carvalho,2024-11,3.72,1,1
495,Miguel Carvalho,2024-12,2.47,0,1
495,Miguel Carvalho,2025-01,8.67,1,5
495,Miguel Carvalho,2025-02,0.96,0,5
495,Miguel Carvalho,2025-03,1.9,0,2
495,Miguel Carvalho,2025-04,4.02,0,1
495,Miguel Carvalho,2025-05,2.9,0,4
495,Miguel Carvalho,2025-06,1.47,0,3
495,Miguel Carvalho,2025-07,6.61,0,3
495,Miguel Carvalho,2025-08,5.64,0,3
495,Miguel Carvalho,2025-09,2.04,1,3
496,Clara Teixeira,2024-10,6.36,1,2
496,Clara Teixeira,2024-12,4.35,1,4
496,Clara Teixeira,2025-01,7.42,0,3
496,Clara Teixeira,2025-02,3.3,0,1
496,Clara Teixeira,2025-03,2.34,0,1
496,Clara Teixeira,2025-04,4.84,1,4
496,Clara Teixeira,2025-05,8.0,1,5
496,Clara Teixeira,2025-06,4.01,0,3
496,Clara Teixeira,2025-07,1.32,0,1
496,Clara Teixeira,2025-08,3.64,0,4
496,Clara Teixeira,2025-09,4.09,1,5
497,Dr. Matheus Azevedo,2024-10,4.8,1,1
497,Dr. Matheus Azevedo,2024-11,7.95,1,4
497,Dr. Matheus Azevedo,2024-12,7.11,1,2
497,Dr. Matheus Azevedo,2025-01,6.57,1,5
497,Dr. Matheus Azevedo,2025-02,4.05,0,1
497,Dr. Matheus Azevedo,2025-03,4.96,0,1
497,Dr. Matheus Azevedo,2025-04,9.71,0,2
497,Dr. Matheus Azevedo,2025-05,7.58,0,1
497,Dr. Matheus Azevedo,2025-06,3.34,0,5
497,Dr. Matheus Azevedo,2025-07,4.84,0,4
497,Dr. Matheus Azevedo,2025-09,1.84,1,3
498,Heloísa Viana,2024-10,4.49,0,3
498,Heloísa Viana,2024-11,0.26,1,2
498,Heloísa Viana,2024-12,3.15,0,1
498,Heloísa Viana,2025-01,4.7,1,1
498,Heloísa Viana,2025-02,6.08,1,1
498,Heloísa Viana,2025-03,6.88,1,1
498,Heloísa Viana,2025-04,2.39,0,5
498,Heloísa Viana,2025-05,0.78,1,4
498,Heloísa Viana,2025-06,2.56,0,5
498,Heloísa Viana,2025-07,5.09,1,3
498,Heloísa Viana,2025-08,0.79,0,3
498,Heloísa Viana,2025-09,4.52,1,5
499,Ana Carolina Pinto,2024-10,3.66,0,4
499,Ana Carolina Pinto,2024-12,4.73,0,3
499,Ana Carolina Pinto,2025-02,8.29,0,3
499,Ana Carolina Pinto,2025-03,3.12,1,1
499,Ana Carolina Pinto,2025-04,2.49,0,2
499,Ana Carolina Pinto,2025-06,6.81,1,4
499,Ana Carolina Pinto,2025-07,7.67,0,2
499,Ana Carolina Pinto,2025-08,9.15,1,3
499,Ana Carolina Pinto,2025-09,6.93,0,4
500,Amanda Ramos,2024-10,0.12,1,3
500,Amanda Ramos,2024-11,6.98,0,4
500,Amanda Ramos,2024-12,4.37,0,2
500,Amanda Ramos,2025-01,3.43,1,2
500,Amanda Ramos,2025-02,9.33,1,3
500,Amanda Ramos,2025-03,0.21,0,4
500,Amanda Ramos,2025-04,5.06,1,1
500,Amanda Ramos,2025-05,0.41,0,5
500,Amanda Ramos,2025-06,0.93,1,2
500,Amanda Ramos,2025-08,8.56,0,4
500,Amanda Ramos,2025-09,0.96,1,5
501,Stella Pinto,2024-10,0.47,0,4
501,Stella Pinto,2024-11,6.58,0,5
501,Stella Pinto,2024-12,0.32,1,2
501,Stella Pinto,2025-01,3.14,1,1
501,Stella Pinto,2025-02,9.52,1,3
501,Stella Pinto,2025-03,7.26,0,5
501,Stella Pinto,2025-04,6.79,0,2
501,Stella Pinto,2025-06,2.89,0,5
501,Stella Pinto,2025-07,7.29,1,4
501,Stella Pinto,2025-08,4.86,1,4
501,Stella Pinto,2025-09,4.07,0,3
502,Caroline Moraes,2024-10,5.76,0,3
502,Caroline Moraes,2024-11,0.14,1,1
502,Caroline Moraes,2024-12,3.01,0,3
502,Caroline Moraes,2025-01,5.56,1,1
502,Caroline Moraes,2025-02,3.88,1,1
502,Caroline Moraes,2025-03,8.13,1,2
502,Caroline Moraes,2025-05,4.34,0,3
502,Caroline Moraes,2025-07,8.87,0,4
502,Caroline Moraes,2025-08,0.08,0,1
502,Caroline Moraes,2025-09,5.87,0,2
503,Esther da Cruz,2024-11,6.39,0,3
503,Esther da Cruz,2024-12,6.08,1,2
503,Esther da Cruz,2025-01,7.67,1,3
503,Esther da Cruz,2025-02,6.96,1,2
503,Esther da Cruz,2025-03,5.74,0,4
503,Esther da Cruz,2025-05,5.33,0,2
503,Esther da Cruz,2025-06,4.63,1,3
503,Esther da Cruz,2025-07,2.58,1,5
503,Esther da Cruz,2025-08,0.44,1,5
503,Esther da Cruz,2025-09,2.82,1,3
504,Juan Nascimento,2024-10,0.91,0,5
504,Juan Nascimento,2024-11,5.48,1,3
504,Juan Nascimento,2024-12,5.29,1,3
504,Juan Nascimento,2025-01,3.98,1,2
504,Juan Nascimento,2025-02,5.97,1,2
504,Juan Nascimento,2025-03,6.17,0,3
504,Juan Nascimento,2025-04,3.8,0,4
504,Juan Nascimento,2025-05,4.2,0,3
504,Juan Nascimento,2025-06,0.3,0,3
504,Juan Nascimento,2025-07,6.4,1,4
504,Juan Nascimento,2025-09,8.0,0,3
505,Ryan Porto,2024-10,0.27,1,2
505,Ryan Porto,2024-11,0.68,0,1
505,Ryan Porto,2024-12,8.09,1,4
505,Ryan Porto,2025-02,5.72,1,2
505,Ryan Porto,2025-03,3.02,0,2
505,Ryan Porto,2025-04,3.08,1,1
505,Ryan Porto,2025-05,9.69,1,2
505,Ryan Porto,2025-07,6.94,1,5
505,Ryan Porto,2025-09,1.23,0,5
506,Enzo Gabriel Cardoso,2024-10,5.32,1,3
506,Enzo Gabriel Cardoso,2024-11,4.05,0,4
506,Enzo Gabriel Cardoso,2024-12,8.85,0,2
506,Enzo Gabriel Cardoso,2025-01,7.13,1,3
506,Enzo Gabriel Cardoso,2025-02,5.6,1,5
506,Enzo Gabriel Cardoso,2025-03,3.74,1,1
506,Enzo Gabriel Cardoso,2025-04,9.71,1,4
506,Enzo Gabriel Cardoso,2025-05,0.89,1,2
506,Enzo Gabriel Cardoso,2025-06,8.06,0,5
506,Enzo Gabriel Cardoso,2025-07,0.26,1,4
506,Enzo Gabriel Cardoso,2025-08,2.17,0,5
506,Enzo Gabriel Cardoso,2025-09,2.13,0,2
507,Luana Barros,2024-10,8.61,1,3
507,Luana Barros,2024-12,9.22,1,2
507,Luana Barros,2025-01,8.15,1,4
507,Luana Barros,2025-02,5.94,0,3
507,Luana Barros,2025-03,4.73,0,5
507,Luana Barros,2025-04,1.59,1,2
507,Luana Barros,2025-06,1.82,0,3
507,Luana Barros,2025-07,0.0,1,5
507,Luana Barros,2025-08,7.61,0,5
507,Luana Barros,2025-09,1.38,1,4
508,Sr. Thales Alves,2024-10,6.05,0,5
